text,font_size,font_name,is_bold,is_italic,x0,y0,x1,y1,page
"2. Junior professional testers who are just starting in the testing profession, have received the",9.960000038146973,Arial,0,0,88.94173431396484,273.75421142578125,544.0948486328125,287.4392395019531,7
"Foundation Level certificate, and would like to know more about   the   tester’s   role in an Agile",9.960000038146973,Arial,0,0,106.93946075439453,285.2779235839844,407.5605773925781,298.96295166015625,7
environment.,9.960000038146973,Arial,0,0,106.94940185546875,296.68212890625,167.4474334716797,310.3671569824219,7
"3. Professionals who are relatively new to testing and are required to implement test approaches,",9.960000038146973,Arial,0,0,88.9516830444336,308.2058410644531,543.787109375,321.890869140625,7
methods and techniques in their day to day job in Agile projects.,9.960000038146973,Arial,0,0,106.95936584472656,319.72955322265625,392.7168273925781,333.4145812988281,7
4. Professionals who are experienced in their role (including unit testing) and need more,9.960000038146973,Arial,0,0,88.9616470336914,331.2532653808594,543.8279418945312,344.93829345703125,7
understanding and knowledge about how to perform and manage testing on all levels in Agile,9.960000038146973,Arial,0,0,106.9593734741211,342.7769775390625,544.0858764648438,356.4620056152344,7
projects.,9.960000038146973,Arial,0,0,106.9593734741211,354.3006896972656,147.49655151367188,367.9857177734375,7
"These professionals include people who are in roles such as testers, test analysts, test engineers, test",9.960000038146973,Arial,0,0,70.96392822265625,377.2186584472656,543.9801635742188,390.9036865234375,7
"consultants, test managers, user acceptance testers, and software developers.",9.960000038146973,Arial,0,0,70.973876953125,388.7622985839844,422.28204345703125,402.44732666015625,7
This Foundation Level Extension –   Agile Tester certification may also be appropriate for anyone who,9.960000038146973,Arial,0,0,70.973876953125,411.7997741699219,231.81944274902344,425.48480224609375,7
"wants a deeper understanding of software testing in the Agile world, such as project managers, quality",9.960000038146973,Arial,0,0,70.973876953125,423.323486328125,543.8796997070312,437.0085144042969,7
"managers, software development managers, business analysts, IT directors, and management",9.960000038146973,Arial,0,0,70.973876953125,434.7276916503906,543.8248901367188,448.4127197265625,7
consultants.,9.960000038146973,Arial,0,0,70.97390747070312,446.25140380859375,127.09851837158203,459.9364318847656,7
2.2 Career Paths for Testers,14.039999961853027,Arial,0,0,70.94400024414062,482.13702392578125,255.16290283203125,501.427978515625,7
"Building on the Foundation Level, the Agile Tester Extension supports the definition of career paths for",9.960000038146973,Arial,0,0,70.94400024414062,506.3230285644531,543.81103515625,520.008056640625,7
professional testers. A person with the Agile Tester certificate has extended the broad understanding of,9.960000038146973,Arial,0,0,70.94400024414062,517.8466796875,543.6566162109375,531.53173828125,7
testing acquired at the Foundation Level to enable him or her to work effectively as a professional tester in,9.960000038146973,Arial,0,0,70.94400024414062,529.370361328125,543.9743041992188,543.055419921875,7
an Agile project.,9.960000038146973,Arial,0,0,70.9539794921875,540.774658203125,148.24557495117188,554.4596557617188,7
People possessing an ISTQB Foundation Level Extension –   Agile Tester certificate may use the Certified,9.960000038146973,Arial,0,0,70.96394348144531,563.8419189453125,339.0886535644531,577.5269775390625,7
Tester Foundation Level acronym CTFL-AT.,9.960000038146973,Arial,0,0,70.96392822265625,575.36572265625,269.2376708984375,589.0507202148438,7
2.3 Learning Objectives,14.039999961853027,Arial,0,0,70.94400024414062,611.2869873046875,225.5960693359375,630.5779418945312,7
"In general, the Foundation Level syllabus is examinable at a K1 level, i.e., the candidate will recognize,",9.960000038146973,Arial,0,0,70.94400024414062,635.4730224609375,543.8031005859375,649.1580200195312,7
remember and recall terms and concepts stated in the Foundation Level syllabus.,9.960000038146973,Arial,0,0,70.94400024414062,646.9967041015625,433.9969482421875,660.6817626953125,7
"In addition, all Foundation Level syllabus learning objectives are examinable at the same K- level in an",9.960000038146973,Arial,0,0,70.94400024414062,669.9146728515625,543.9095458984375,683.5996704101562,7
extension exam.,9.960000038146973,Arial,0,0,70.94400024414062,681.428466796875,146.3810272216797,695.1134643554688,7
Version 2014,9.960000038146973,Trebuchet MS,0,0,76.58135986328125,718.6891479492188,136.51734924316406,730.2540283203125,7
Page 7 of 12,9.960000038146973,Trebuchet MS,0,0,270.1639404296875,718.6891479492188,328.3648681640625,730.2540283203125,7
"May 31, 2014",9.960000038146973,Trebuchet MS,0,0,471.5750732421875,718.6891479492188,533.134521484375,730.2540283203125,7
© International Software Testing Qualifications Board,6.0,Arial,0,0,76.58399963378906,735.8699951171875,219.2940216064453,744.114013671875,7
Qualifications Board,9.960000038146973,Arial,0,0,430.75,59.972991943359375,522.8402099609375,73.65803527832031,8
International,9.960000038146973,Arial,0,0,447.9100036621094,36.933013916015625,505.6795349121094,50.6180534362793,8
Overview,12.0,Arial,0,0,74.42400360107422,39.540000915527344,127.78800964355469,56.02800369262695,8
Software Testing,9.960000038146973,Arial,0,0,437.95001220703125,48.452972412109375,515.6878662109375,62.13801193237305,8
Foundation Level Extension –   Agile Tester,9.960000038146973,Arial,0,0,74.42400360107422,56.733001708984375,206.19927978515625,70.41804504394531,8
"That said, each extension level exam focuses on the learning objectives defined in that extension",9.960000038146973,Arial,0,0,70.94400024414062,107.15298461914062,543.7970581054688,120.83802795410156,8
"syllabus. The relevant learning objectives at K1, K2, and K3 levels are provided at the beginning of each",9.960000038146973,Arial,0,0,70.94398498535156,118.67672729492188,543.6126708984375,132.3617706298828,8
chapter within each particular extension syllabus.,9.960000038146973,Arial,0,0,70.94398498535156,130.20046997070312,290.8110046386719,143.88551330566406,8
2.4 Entry Requirements,14.039999961853027,Arial,0,0,70.94400024414062,154.6070098876953,225.6297607421875,173.89797973632812,8
"To be able to participate in a Foundation Level Extension –   Agile Tester exam, candidates must have",9.960000038146973,Arial,0,0,70.94400024414062,178.79299926757812,346.1701965332031,192.47804260253906,8
obtained the ISTQB Foundation Level certificate.,9.960000038146973,Arial,0,0,70.94400024414062,190.31674194335938,289.3877868652344,204.0017852783203,8
2.5 Structure and Course Duration,14.039999961853027,Arial,0,0,70.94400024414062,214.7270050048828,291.9490661621094,234.01797485351562,8
The Foundation Level Extension –   Agile Tester syllabus has no shared or common elements with the,9.960000038146973,Arial,0,0,70.94400024414062,238.94302368164062,228.91111755371094,252.62806701660156,8
Foundation Level syllabus.,9.960000038146973,Arial,0,0,70.94400024414062,250.46676635742188,192.0376739501953,264.15179443359375,8
The syllabi must be taught in the following minimum number of days:,9.960000038146973,Arial,0,0,70.94400024414062,273.3847351074219,377.0556945800781,287.06976318359375,8
Syllabus,9.960000038146973,"Arial,Bold",1,0,212.2100067138672,299.8327941894531,256.004150390625,313.5476989746094,8
Days,9.960000038146973,"Arial,Bold",1,0,368.4700012207031,299.8327941894531,395.0034484863281,313.5476989746094,8
Baseline: Foundation,9.960000038146973,Arial,0,0,212.2100067138672,317.9029846191406,308.8272705078125,331.5880126953125,8
3,9.960000038146973,Arial,0,0,377.5899963378906,317.9029846191406,385.8966369628906,331.5880126953125,8
Extension: Agile Tester,9.960000038146973,Arial,0,0,212.2100067138672,335.9029846191406,317.8317565917969,349.5880126953125,8
2,9.960000038146973,Arial,0,0,377.5899963378906,335.9029846191406,385.8966369628906,349.5880126953125,8
The following figure shows the structure of the Agile Tester Extension and its relationship to the,9.960000038146973,Arial,0,0,70.94400024414062,365.4230041503906,543.9195556640625,379.1080322265625,8
Foundation Level.,9.960000038146973,Arial,0,0,70.94400024414062,376.94671630859375,153.03729248046875,390.6317443847656,8
Version 2014,9.960000038146973,Trebuchet MS,0,0,76.58399963378906,718.6878662109375,136.51998901367188,730.2527465820312,8
Page 8 of 12,9.960000038146973,Trebuchet MS,0,0,270.16656494140625,718.6878662109375,328.36749267578125,730.2527465820312,8
"May 31, 2014",9.960000038146973,Trebuchet MS,0,0,471.57769775390625,718.6878662109375,533.1371459960938,730.2527465820312,8
© International Software Testing Qualifications Board,6.0,Arial,0,0,76.58399963378906,735.8699951171875,219.2940216064453,744.114013671875,8
Qualifications Board,9.960000038146973,Arial,0,0,430.75,59.972991943359375,522.8402099609375,73.65803527832031,9
International,9.960000038146973,Arial,0,0,447.9100036621094,36.933013916015625,505.6795349121094,50.6180534362793,9
Overview,12.0,Arial,0,0,74.42400360107422,39.540000915527344,127.78800964355469,56.02800369262695,9
Software Testing,9.960000038146973,Arial,0,0,437.95001220703125,48.452972412109375,515.6878662109375,62.13801193237305,9
Foundation Level Extension –   Agile Tester,9.960000038146973,Arial,0,0,74.42400360107422,56.733001708984375,206.19927978515625,70.41804504394531,9
2.6 Keeping It Current,14.039999961853027,Arial,0,0,70.94400024414062,131.5669708251953,215.51954650878906,150.85794067382812,9
The software industry changes rapidly. To deal with these changes and to provide the stakeholders with,9.960000038146973,Arial,0,0,70.94400024414062,155.75302124023438,543.9573364257812,169.4380645751953,9
"access to relevant and current information, the ISTQB working groups have created links on the",9.960000038146973,Arial,0,0,70.94400024414062,167.27676391601562,543.798095703125,180.96180725097656,9
"www.istqb.org web site which refer to supporting documents, changes to standards and new occurrences",9.960000038146973,Arial,0,0,70.94400024414062,178.80050659179688,543.4854125976562,192.4855499267578,9
in the industry. This information is not examinable under this syllabus.,9.960000038146973,Arial,0,0,70.94400024414062,190.32424926757812,384.4449768066406,204.00929260253906,9
Version 2014,9.960000038146973,Trebuchet MS,0,0,76.58135986328125,718.7025756835938,136.51734924316406,730.2674560546875,9
Page 9 of 12,9.960000038146973,Trebuchet MS,0,0,270.1639404296875,718.7025756835938,328.3648681640625,730.2674560546875,9
"May 31, 2014",9.960000038146973,Trebuchet MS,0,0,471.5750732421875,718.7025756835938,533.134521484375,730.2674560546875,9
© International Software Testing Qualifications Board,6.0,Arial,0,0,76.58399963378906,735.8699951171875,219.2940216064453,744.114013671875,9
Qualifications Board,9.960000038146973,Arial,0,0,430.75,59.972991943359375,522.8402099609375,73.65803527832031,10
International,9.960000038146973,Arial,0,0,447.9100036621094,36.933013916015625,505.6795349121094,50.6180534362793,10
Overview,12.0,Arial,0,0,74.42400360107422,39.540000915527344,127.78800964355469,56.02800369262695,10
Software Testing,9.960000038146973,Arial,0,0,437.95001220703125,48.452972412109375,515.6878662109375,62.13801193237305,10
Foundation Level Extension –   Agile Tester,9.960000038146973,Arial,0,0,74.42400360107422,56.733001708984375,206.19927978515625,70.41804504394531,10
3.  Overview of the Foundation Level Extension –   Agile Tester,15.960000038146973,Arial,0,0,70.94400024414062,117.14299011230469,88.70429229736328,139.072021484375,10
Syllabus,15.960000038146973,"Arial,Bold",1,0,106.93380737304688,135.70448303222656,176.96627807617188,157.681396484375,10
3.1 Business Outcomes,14.039999961853027,Arial,0,0,70.94400024414062,185.5669708251953,226.28260803222656,204.85794067382812,10
This section lists the Business Outcomes expected of a candidate who has achieved the Foundation Level,9.960000038146973,Arial,0,0,70.94400024414062,209.75302124023438,543.5231323242188,223.4380645751953,10
Extension –   Agile Tester certification.,9.960000038146973,Arial,0,0,70.94400024414062,221.27676391601562,123.15583801269531,234.96180725097656,10
An Agile Tester can…,9.960000038146973,Arial,0,0,70.93403625488281,245.91505432128906,168.16357421875,257.042236328125,10
AFM1,9.960000038146973,Arial,0,0,107.77999877929688,267.2629699707031,137.09228515625,280.947998046875,10
Collaborate in a cross-functional Agile team being familiar with principles and basic,9.960000038146973,Arial,0,0,145.33999633789062,267.2629699707031,514.0006713867188,280.947998046875,10
practices of Agile software development.,9.960000038146973,Arial,0,0,145.33999633789062,278.7829895019531,327.5517272949219,292.468017578125,10
AFM2,9.960000038146973,Arial,0,0,107.77999877929688,301.822998046875,137.09228515625,315.5080261230469,10
Adapt existing testing experience and knowledge to Agile values and principles.,9.960000038146973,Arial,0,0,145.33999633789062,301.822998046875,500.03778076171875,315.5080261230469,10
AFM3,9.960000038146973,Arial,0,0,107.77999877929688,326.7829895019531,137.09228515625,340.468017578125,10
Support the Agile team in planning test-related activities.,9.960000038146973,Arial,0,0,145.33999633789062,326.7829895019531,397.7677917480469,340.468017578125,10
AFM4,9.960000038146973,Arial,0,0,107.77999877929688,351.8630065917969,137.09228515625,365.54803466796875,10
Apply relevant methods and techniques for testing in an Agile project.,9.960000038146973,Arial,0,0,145.33999633789062,351.8630065917969,455.0077819824219,365.54803466796875,10
AFM5,9.960000038146973,Arial,0,0,107.77999877929688,376.9429931640625,137.09228515625,390.6280212402344,10
Assist the Agile team in test automation activities.,9.960000038146973,Arial,0,0,145.33999633789062,376.9429931640625,367.28778076171875,390.6280212402344,10
AFM6,9.960000038146973,Arial,0,0,107.77999877929688,402.0429992675781,137.09228515625,415.72802734375,10
"Assist business stakeholders in defining understandable and testable user stories,",9.960000038146973,Arial,0,0,145.33999633789062,402.0429992675781,510.9474182128906,415.72802734375,10
"scenarios, requirements and acceptance criteria as appropriate.",9.960000038146973,Arial,0,0,145.33999633789062,413.4429931640625,430.40777587890625,427.1280212402344,10
AFM7,9.960000038146973,Arial,0,0,107.77999877929688,436.4830017089844,137.09228515625,450.16802978515625,10
Work and share information with other team members using effective communication,9.960000038146973,Arial,0,0,145.33999633789062,436.4830017089844,522.9336547851562,450.16802978515625,10
styles and channels.,9.960000038146973,Arial,0,0,145.33999633789062,448.00299072265625,238.4958953857422,461.6880187988281,10
"In general, a Certified Tester Foundation Level –   Agile Tester is expected to have acquired the necessary",9.960000038146973,Arial,0,0,70.94400024414062,483.1629943847656,285.5536193847656,496.8480224609375,10
skills to working effectively within an Agile team and environment.,9.960000038146973,Arial,0,0,70.9439697265625,494.68670654296875,363.3298034667969,508.3717346191406,10
3.2 Content,14.039999961853027,Arial,0,0,70.94400024414062,530.6170043945312,150.98606872558594,549.907958984375,10
Chapter 1: Agile Software Development,9.960000038146973,Arial,0,0,70.94400024414062,554.8330078125,249.1682586669922,568.5180053710938,10
,9.960000038146973,Symbol,0,0,88.94171905517578,567.767333984375,93.52293395996094,579.9692993164062,10
The tester should remember the basic concept of Agile software development based on the Agile,9.960000038146973,Arial,0,0,106.34184265136719,567.0738525390625,543.8330078125,580.7588500976562,10
Manifesto.,9.960000038146973,Arial,0,0,106.93944549560547,578.47802734375,155.7971954345703,592.1630859375,10
,9.960000038146973,Symbol,0,0,88.94172668457031,591.4124145507812,93.52293395996094,603.6143798828125,10
The tester should understand the advantages of the whole-team approach and the benefits of,9.960000038146973,Arial,0,0,106.34184265136719,590.7188720703125,543.8755493164062,604.4039306640625,10
early and frequent feedback.,9.960000038146973,Arial,0,0,106.93944549560547,602.123046875,236.58677673339844,615.80810546875,10
,9.960000038146973,Symbol,0,0,88.94172668457031,615.0574340820312,93.52293395996094,627.2593994140625,10
The tester should recall Agile software development approaches.,9.960000038146973,Arial,0,0,106.34184265136719,614.3638916015625,396.44976806640625,628.0489501953125,10
,9.960000038146973,Symbol,0,0,88.94172668457031,627.2982788085938,93.52293395996094,639.500244140625,10
The tester should be able to write testable user stories in collaboration with developers and,9.960000038146973,Arial,0,0,106.34184265136719,626.604736328125,543.7353515625,640.289794921875,10
business representatives.,9.960000038146973,Arial,0,0,106.93944549560547,638.009033203125,223.14674377441406,651.6940307617188,10
,9.960000038146973,Symbol,0,0,88.94172668457031,650.943359375,93.52293395996094,663.1453247070312,10
The tester should understand how retrospectives can be used as a mechanism for process,9.960000038146973,Arial,0,0,106.34184265136719,650.2498779296875,543.6168212890625,663.9348754882812,10
improvement in Agile projects.,9.960000038146973,Arial,0,0,106.93944549560547,661.654052734375,243.786865234375,675.3390502929688,10
,9.960000038146973,Symbol,0,0,88.94172668457031,674.58837890625,93.52293395996094,686.7903442382812,10
The tester should understand the use and purpose of continuous integration.,9.960000038146973,Arial,0,0,106.34184265136719,673.8948974609375,447.56951904296875,687.5798950195312,10
,9.960000038146973,Symbol,0,0,88.94172668457031,686.8292236328125,93.52293395996094,699.0311889648438,10
"The tester should know the differences between iteration and release planning, and how a tester",9.960000038146973,Arial,0,0,106.34184265136719,686.1357421875,543.8905029296875,699.8207397460938,10
adds value in each of these activities.,9.960000038146973,Arial,0,0,106.93944549560547,697.5399169921875,275.4676513671875,711.2249145507812,10
Version 2014,9.960000038146973,Trebuchet MS,0,0,76.58135986328125,718.7152099609375,136.51734924316406,730.2800903320312,10
Page 10 of 12,9.960000038146973,Trebuchet MS,0,0,267.64404296875,718.7152099609375,331.123779296875,730.2800903320312,10
"May 31, 2014",9.960000038146973,Trebuchet MS,0,0,471.5750732421875,718.7152099609375,533.134521484375,730.2800903320312,10
© International Software Testing Qualifications Board,6.0,Arial,0,0,76.58399963378906,735.8699951171875,219.2940216064453,744.114013671875,10
International,9.960000038146973,Arial,0,0,447.9100036621094,36.933013916015625,505.6795349121094,50.6180534362793,11
Overview,12.0,Arial,0,0,74.42400360107422,39.540000915527344,127.78800964355469,56.02800369262695,11
Software Testing,9.960000038146973,Arial,0,0,437.95001220703125,48.452972412109375,515.6878662109375,62.13801193237305,11
Foundation Level Extension –   Agile Tester,9.960000038146973,Arial,0,0,74.42400360107422,56.733001708984375,206.19927978515625,70.41804504394531,11
Qualifications,9.960000038146973,Arial,0,0,430.75,59.972991943359375,493.3984069824219,73.65803527832031,11
Board,9.960000038146973,Arial,0,0,493.54779052734375,59.972991943359375,522.8401489257812,73.65803527832031,11
"Chapter 2: Fundamental Agile Testing Principles, Practices, and Processes",9.960000038146973,Arial,0,0,70.94400024414062,107.15298461914062,406.35205078125,120.83802795410156,11
,9.960000038146973,Symbol,0,0,88.94171905517578,120.08733367919922,93.52293395996094,132.289306640625,11
The tester should be able to describe the differences between testing activities in Agile projects,9.960000038146973,Arial,0,0,106.34184265136719,119.39382934570312,543.6427001953125,133.07887268066406,11
and non-Agile projects.,9.960000038146973,Arial,0,0,106.93944549560547,130.91757202148438,211.9825897216797,144.6026153564453,11
,9.960000038146973,Symbol,0,0,88.94172668457031,143.732421875,93.52293395996094,155.93438720703125,11
The tester should be able to describe how development and testing activities are integrated in,9.960000038146973,Arial,0,0,106.34184265136719,143.03890991210938,543.4942626953125,156.7239532470703,11
Agile projects.,9.960000038146973,Arial,0,0,106.93944549560547,154.56265258789062,172.47723388671875,168.24769592285156,11
,9.960000038146973,Symbol,0,0,88.94172668457031,167.49700927734375,93.52293395996094,179.698974609375,11
The tester should be able to describe the role of independent testing in Agile projects.,9.960000038146973,Arial,0,0,106.34184265136719,166.80349731445312,487.19927978515625,180.48854064941406,11
,9.960000038146973,Symbol,0,0,88.94172668457031,179.61834716796875,93.52293395996094,191.8203125,11
The tester should be able to describe the tools and techniques used to communicate the status of,9.960000038146973,Arial,0,0,106.34184265136719,178.92483520507812,543.453369140625,192.60987854003906,11
"testing in an Agile project, including test progress and product quality.",9.960000038146973,Arial,0,0,106.93944549560547,190.44857788085938,417.0868835449219,204.1336212158203,11
,9.960000038146973,Symbol,0,0,88.94172668457031,203.263427734375,93.52293395996094,215.46539306640625,11
The tester should be able to describe the process of evolving tests across multiple iterations and,9.960000038146973,Arial,0,0,106.34184265136719,202.56991577148438,543.803955078125,216.2549591064453,11
explain why test automation is important to manage regression risk in Agile projects.,9.960000038146973,Arial,0,0,106.93944549560547,214.09365844726562,481.0968322753906,227.77870178222656,11
,9.960000038146973,Symbol,0,0,88.94172668457031,227.057861328125,93.52293395996094,239.25982666015625,11
"The tester should understand the skills (people, domain, and testing) of a tester in an Agile team.",9.960000038146973,Arial,0,0,106.34184265136719,226.36434936523438,537.1190185546875,240.0493927001953,11
,9.960000038146973,Symbol,0,0,88.94172668457031,239.17919921875,93.52293395996094,251.38116455078125,11
The tester should be able to understand the role of a tester within an Agile team.,9.960000038146973,Arial,0,0,106.34184265136719,238.48568725585938,464.36907958984375,252.1707305908203,11
"Chapter 3: Agile Testing Methods, Techniques, and Tools",9.960000038146973,Arial,0,0,70.94400024414062,261.4036560058594,328.5494384765625,275.08868408203125,11
,9.960000038146973,Symbol,0,0,88.94171905517578,274.3380126953125,93.52293395996094,286.53997802734375,11
"The tester should be able to recall the concepts of test-driven development, acceptance test-",9.960000038146973,Arial,0,0,106.34184265136719,273.6445007324219,541.25830078125,287.32952880859375,11
"driven development, and behavior-driven development.",9.960000038146973,Arial,0,0,106.93944549560547,285.168212890625,353.7273864746094,298.8532409667969,11
,9.960000038146973,Symbol,0,0,88.94172668457031,298.1025695800781,93.52293395996094,310.3045349121094,11
The tester should be able to recall the concepts of the test pyramid.,9.960000038146973,Arial,0,0,106.34184265136719,297.4090576171875,407.0094909667969,311.0940856933594,11
,9.960000038146973,Symbol,0,0,88.94172668457031,310.223876953125,93.52293395996094,322.42584228515625,11
The tester should be able to summarize the testing quadrants and their relationships with testing,9.960000038146973,Arial,0,0,106.34184265136719,309.5303649902344,543.5919189453125,323.21539306640625,11
levels and testing types.,9.960000038146973,Arial,0,0,106.93944549560547,320.9345703125,216.42672729492188,334.6195983886719,11
,9.960000038146973,Symbol,0,0,88.94172668457031,333.8689270019531,93.52293395996094,346.0708923339844,11
"For a given Agile project, the tester should be able to work as a tester in a Scrum team.",9.960000038146973,Arial,0,0,106.34184265136719,333.1754150390625,494.75909423828125,346.8604431152344,11
,9.960000038146973,Symbol,0,0,88.94172668457031,346.1097717285156,93.52293395996094,358.3117370605469,11
The tester should be able to assess quality risks within an Agile project.,9.960000038146973,Arial,0,0,106.34184265136719,345.416259765625,424.88958740234375,359.1012878417969,11
,9.960000038146973,Symbol,0,0,88.94172668457031,358.2310791015625,93.52293395996094,370.43304443359375,11
The tester should be able to estimate testing effort based on iteration content and quality risks.,9.960000038146973,Arial,0,0,106.34184265136719,357.5375671386719,529.4396362304688,371.22259521484375,11
,9.960000038146973,Symbol,0,0,88.94172668457031,370.471923828125,93.52293395996094,382.67388916015625,11
The tester should be able to interpret relevant information to support testing activities.,9.960000038146973,Arial,0,0,106.34184265136719,369.7784118652344,486.59979248046875,383.46343994140625,11
,9.960000038146973,Symbol,0,0,88.94172668457031,382.5932312011719,93.52293395996094,394.7951965332031,11
The tester should be able to explain to business stakeholders how to define testable acceptance,9.960000038146973,Arial,0,0,106.34184265136719,381.89971923828125,543.424560546875,395.5847473144531,11
criteria.,9.960000038146973,Arial,0,0,106.93944549560547,393.3238525390625,142.47671508789062,407.0088806152344,11
,9.960000038146973,Symbol,0,0,88.94172668457031,406.2582092285156,93.52293395996094,418.4601745605469,11
"Given a user story, the tester should be able to write acceptance test-driven development test",9.960000038146973,Arial,0,0,106.34184265136719,405.564697265625,543.9454956054688,419.2497253417969,11
cases.,9.960000038146973,Arial,0,0,106.93944549560547,417.0884094238281,138.6371307373047,430.7734375,11
,9.960000038146973,Symbol,0,0,88.94172668457031,430.02276611328125,93.52293395996094,442.2247314453125,11
"For both functional and non-functional behavior, the tester should be able to write test cases using",9.960000038146973,Arial,0,0,106.34184265136719,429.3292541503906,543.8259887695312,443.0142822265625,11
black box test design techniques based on given user stories.,9.960000038146973,Arial,0,0,106.93944549560547,440.73345947265625,382.16717529296875,454.4184875488281,11
,9.960000038146973,Symbol,0,0,88.94172668457031,453.6678161621094,93.52293395996094,465.8697814941406,11
The tester should be able to perform exploratory testing to support the testing of an Agile project.,9.960000038146973,Arial,0,0,106.34184265136719,452.97430419921875,536.6398315429688,466.6593322753906,11
,9.960000038146973,Symbol,0,0,88.94172668457031,465.78912353515625,93.52293395996094,477.9910888671875,11
The tester should be able to recall different tools available to testers according to their purpose,9.960000038146973,Arial,0,0,106.34184265136719,465.0956115722656,543.4564208984375,478.7806396484375,11
and to activities in Agile projects.,9.960000038146973,Arial,0,0,106.93944549560547,476.61932373046875,254.94699096679688,490.3043518066406,11
Version 2014,9.960000038146973,Trebuchet MS,0,0,76.58135986328125,718.7472534179688,136.51734924316406,730.3121337890625,11
Page 11 of 12,9.960000038146973,Trebuchet MS,0,0,267.64404296875,718.7472534179688,331.123779296875,730.3121337890625,11
"May 31, 2014",9.960000038146973,Trebuchet MS,0,0,471.5750732421875,718.7472534179688,533.134521484375,730.3121337890625,11
© International Software Testing Qualifications Board,6.0,Arial,0,0,76.58399963378906,735.8699951171875,219.2940216064453,744.114013671875,11
Qualifications Board,9.960000038146973,Arial,0,0,430.75,59.972991943359375,522.8402099609375,73.65803527832031,12
International,9.960000038146973,Arial,0,0,447.9100036621094,36.933013916015625,505.6795349121094,50.6180534362793,12
Overview,12.0,Arial,0,0,74.42400360107422,39.540000915527344,127.78800964355469,56.02800369262695,12
Software Testing,9.960000038146973,Arial,0,0,437.95001220703125,48.452972412109375,515.6878662109375,62.13801193237305,12
Foundation Level Extension –   Agile Tester,9.960000038146973,Arial,0,0,74.42400360107422,56.733001708984375,206.19927978515625,70.41804504394531,12
4.  References,15.960000038146973,Arial,0,0,70.94400024414062,120.26298522949219,88.70429229736328,142.1920166015625,12
4.1 Trademarks,14.039999961853027,Arial,0,0,70.94400024414062,169.00697326660156,176.55291748046875,188.29794311523438,12
The following registered trademarks and service marks are used in this document:,9.960000038146973,Arial,0,0,70.94400024414062,193.19302368164062,436.22711181640625,206.87806701660156,12
ISTQB ®  is a registered trademark of the International Software Testing Qualifications Board,9.960000038146973,Arial,0,0,70.94400024414062,219.22848510742188,100.95348358154297,232.9135284423828,12
4.2 Documents and Web Sites,14.039999961853027,Arial,0,0,70.94400024414062,255.0769805908203,267.7581481933594,274.3679504394531,12
Identifier,9.960000038146973,"Arial,Bold",1,0,76.34400177001953,279.19281005859375,121.25364685058594,292.90771484375,12
Reference,9.960000038146973,"Arial,Bold",1,0,193.33999633789062,279.19281005859375,244.36508178710938,292.90771484375,12
[ISTQB-Web],9.960000038146973,Arial,0,0,76.34400177001953,293.7829895019531,138.50442504882812,307.468017578125,12
Web site of the International Software Testing Qualifications Board. Refer,9.960000038146973,Arial,0,0,193.33999633789062,293.7829895019531,520.4761962890625,307.468017578125,12
to this website for the latest ISTQB Glossary and Syllabi. (www.istqb.org),9.960000038146973,Arial,0,0,193.33999633789062,305.3030090332031,518.9476928710938,318.988037109375,12
Version 2014,9.960000038146973,Trebuchet MS,0,0,76.58399963378906,718.6878662109375,136.51998901367188,730.2527465820312,12
Page 12 of 12,9.960000038146973,Trebuchet MS,0,0,267.64666748046875,718.6878662109375,331.12640380859375,730.2527465820312,12
"May 31, 2014",9.960000038146973,Trebuchet MS,0,0,471.57769775390625,718.6878662109375,533.1371459960938,730.2527465820312,12
© International Software Testing Qualifications Board,6.0,Arial,0,0,76.58399963378906,735.8699951171875,219.2940216064453,744.114013671875,12
